ts,carry@4,carry@12,carry@24,carry@72,carry_chg@4,carry_chg@12,carry_chg@24,carry_chg@72,dv_trend@4,dv_trend@12,dv_trend@24,dv_trend@72,fund_extreme@4,fund_extreme@12,fund_extreme@24,fund_extreme@72,idio_mom@4,idio_mom@12,idio_mom@24,idio_mom@72,illiq@4,illiq@12,illiq@24,illiq@72,intraday_rev@4,intraday_rev@12,intraday_rev@24,intraday_rev@72,low_vol@4,low_vol@12,low_vol@24,low_vol@72,mom_accel@4,mom_accel@12,mom_accel@24,mom_accel@72,ofi_24@4,ofi_24@12,ofi_24@24,ofi_24@72,ofi_6@4,ofi_6@12,ofi_6@24,ofi_6@72,range_pos@4,range_pos@12,range_pos@24,range_pos@72,resid_rev_24@4,resid_rev_24@12,resid_rev_24@24,resid_rev_24@72,resid_rev_72@4,resid_rev_72@12,resid_rev_72@24,resid_rev_72@72,ts_mom_168@4,ts_mom_168@12,ts_mom_168@24,ts_mom_168@72,ts_mom_24@4,ts_mom_24@12,ts_mom_24@24,ts_mom_24@72,ts_mom_720@4,ts_mom_720@12,ts_mom_720@24,ts_mom_720@72,vol_of_vol@4,vol_of_vol@12,vol_of_vol@24,vol_of_vol@72,vol_shock@4,vol_shock@12,vol_shock@24,vol_shock@72,wick_rev@4,wick_rev@12,wick_rev@24,wick_rev@72,xs_mom_168@4,xs_mom_168@12,xs_mom_168@24,xs_mom_168@72,xs_mom_720@4,xs_mom_720@12,xs_mom_720@24,xs_mom_720@72,xs_rev_24@4,xs_rev_24@12,xs_rev_24@24,xs_rev_24@72,xs_rev_6@4,xs_rev_6@12,xs_rev_6@24,xs_rev_6@72,xs_rev_72@4,xs_rev_72@12,xs_rev_72@24,xs_rev_72@72
2020-05-13 00:00:00+00:00,0.010500298909154602,0.01285256434885082,0.015559331300359441,0.01694998637402467,-0.008033088944884748,0.0,0.0,-0.012431928869144696,0.01148563258283417,0.010249112805672804,0.0,-0.013188228743833363,-0.018010790732865274,-0.014779774547210488,-0.012855261599526005,0.0,-0.007388115994835055,0.009275455460162781,0.011810423016604704,0.0,0.0,0.0,0.0074585399300239955,0.007629517643516916,0.013786055148808641,-0.016052636969792023,-0.011591965545017822,0.015339689070295998,0.022874755172658856,0.023218759771371427,0.02165937850708441,0.02050260721021208,0.0,-0.008759936546420218,0.008482082898248831,0.010726592438395634,-0.007436790861342539,0.0,0.0,0.013574004660156787,0.0,0.0,-0.010595361193889955,0.010179318245929395,0.012042917696514863,0.007332732739725666,0.0,0.0,0.01039960093188621,-0.015335565239539613,-0.01442963306490911,0.01103710399551041,0.01203821109791826,0.012341401044698268,0.01951130604668862,-0.013057347735308287,-0.016880946733484992,-0.010561141104218451,-0.011238825380289847,0.008810221009934383,0.008212677479433005,0.014001489841345256,0.0,-0.012214947762523999,0.012492020685314416,0.013130417829482766,0.013149262176591101,0.012641770551172861,-0.00801664331457602,-0.007836583000184656,-0.007867269658167583,0.0,0.014816102203044818,0.011819508636141203,0.027231427684600056,0.012271067673962462,0.01976085326899387,0.01783670742851397,0.014818991837070788,0.0,0.0,0.0,0.009568453168715208,0.010227952053858538,0.0,-0.007432679818755323,0.0,-0.008100421155266872,0.015877535350106883,-0.009715596355117616,0.008358782948071715,0.012653315854153385,0.01031394361050348,-0.013557974362653366,-0.01491632517309292,0.011159651210778342,0.015276532736431925,0.017043479073026988,0.01742467623459238,0.0
2020-05-14 00:00:00+00:00,0.01075454420073443,0.013020503736451226,0.015566332088679077,0.016938626945901532,-0.008368584159950657,-0.007282155552302761,0.0,-0.013046775184542381,0.011375987545541245,0.01020293441523358,0.0,-0.01293526024623478,-0.017798809925596785,-0.014617869963946952,-0.012704601386956593,0.0,-0.0072035778843685646,0.009499497682795283,0.01202867892863573,0.0,0.0,0.007535455893099676,0.00904716665154158,0.009153221216043134,0.013898942653203829,-0.016282498174130976,-0.011802945805904994,0.014870737087215338,0.023557467840604418,0.02390054811835393,0.022360873737986498,0.021214481027536942,0.0,-0.008891310480767318,0.008174426792882052,0.010572266692217173,0.0,0.0,0.0,0.013977993409509743,0.0,0.0,-0.010904783791554233,0.010287084728655232,0.012523303019441913,0.007670854689752745,0.0,0.0,0.010230118606634541,-0.015325089920714748,-0.015156322057532035,0.010529047333197844,0.011403583787344407,0.01185168336322097,0.018915608988270147,-0.011683656761100884,-0.016892383134020493,-0.010639622623351545,-0.011261988752703643,0.008811264717659344,0.008354781537036823,0.014218399982741832,0.0,-0.01181677231241482,0.013229496705100027,0.01388462652001023,0.013889705822443952,0.013259681487663048,-0.008314651575182198,-0.008134023433990084,-0.008142828693174464,0.0,0.015519548088866346,0.012285937379587542,0.027250198624072693,0.01273487289923812,0.01923437528215503,0.018522458213877695,0.015384292153282828,0.0,0.0,0.0,0.009512847318209817,0.010191741043100153,0.0,0.0,0.0,0.0,0.015524967036602479,-0.009847195385711494,0.00809613531711232,0.012031291528851285,0.010756753733649992,-0.013724201129475883,-0.014921564120034585,0.01060673735131852,0.014764488725407646,0.016546808888642905,0.01662714600702136,0.0
2020-05-15 00:00:00+00:00,0.010726441736410595,0.012880895719467142,0.015285835866887545,0.016251615711200408,-0.008197934569755948,-0.007179295231821314,0.0,-0.012724899731675475,0.011517687438241622,0.010426254804672108,0.0,-0.011563317257302792,-0.017022446866010104,-0.014000866218529924,-0.012161052526980264,0.0,0.0,0.009768720992194373,0.012203964756946427,0.006901950222157373,0.00794391564092661,0.008487354131625756,0.009935516990938644,0.010042795624420071,0.01326477552524468,-0.016014417838321755,-0.01184169127276118,0.01360778803481913,0.02335787694333658,0.023657364497061347,0.022183554149393315,0.02107323981841379,0.0,-0.007752166910855048,0.00853931948507479,0.009431662034056924,0.0,0.0,0.0,0.013927594928620453,0.0,0.0,-0.01009749144042893,0.010083930417033088,0.012842501309975683,0.008188174563301287,0.007322554375865052,0.0,0.009039022401847691,-0.015360834614983755,-0.01507993035189669,0.009444960592761198,0.010211199910464493,0.010682046982088559,0.017405232220614218,-0.011929178527969278,-0.01564117518616585,-0.009718302352133532,-0.010282595466430053,0.009024025678546052,0.008058676323942035,0.014279455376745551,0.007330656163424976,-0.0106554100829334,0.012942366773874236,0.013592100467809388,0.013598779658154536,0.012943944013980482,-0.008572604994675666,-0.008399356303358401,-0.008390107389247744,0.0,0.01566084765685022,0.012307514309225841,0.026474801051539206,0.012877034505179165,0.018717793874051824,0.01756315483799434,0.014235548069530961,-0.007165914583632646,0.0,0.0,0.009636625738881069,0.010458500745781703,0.0,0.0,0.0,0.0,0.014032456663605034,-0.01010024281315499,0.007060564146755563,0.010904346383322055,0.009928554168632598,-0.013624124565666342,-0.014827331338536993,0.009552069716993,0.01351504975150251,0.015131936602026424,0.015234761060362319,0.0
2020-05-16 00:00:00+00:00,0.011138737148504897,0.013417755191152923,0.015848315008889953,0.016692434545485503,-0.008739646794631472,-0.007549628028577358,0.0,-0.013001145511299675,0.01171010628007816,0.010563923659141812,0.0,-0.011940597606294264,-0.01792125165503453,-0.014710975653138912,-0.012837300601818856,0.0,0.0,0.00979671949960607,0.012260693612971996,0.0,0.007125618341363734,0.007686693217532651,0.009174395344382372,0.00925887685062135,0.014517803633413547,-0.015714552258852894,-0.011767564427521672,0.01429982510312262,0.023773342425834832,0.024088155613747067,0.02255059827017015,0.02128522531718584,0.0,-0.008125547490928073,0.008946689998050934,0.010186170174636296,0.0,0.0,0.0,0.014712776941760462,0.0,0.0,-0.010605566244242404,0.011257771122604442,0.012804362472170188,0.007938931059615281,0.0,0.0,0.009536255087805366,-0.014749744708360869,-0.014688025039060026,0.010202400618267899,0.010855936252565992,0.011261549760582645,0.01815562793133163,-0.012332705025454948,-0.01635668525138563,-0.010149259587301842,-0.010752952912356676,0.00933784056864078,0.008529377061623333,0.01453075190858261,0.0,-0.011173981935985601,0.013390319967960033,0.014031503165878558,0.013987029420014507,0.013176946941388802,-0.008766043275356065,-0.008548854316010511,-0.008490406300210144,0.0,0.01596004053590924,0.012595718108295894,0.027525352234130298,0.01329972189777743,0.01968898869574692,0.01841178741699049,0.014988107878487231,0.0,0.0,0.0,0.009998046143858096,0.0107614355864817,0.0,0.0,0.0,0.0,0.014728830999779913,-0.009398150127379363,0.008433449591050284,0.01151815299516347,0.01112326700096894,-0.013606400489246384,-0.014796581248444275,0.010185577125273357,0.014335995197655209,0.01583379834382289,0.01585670424303106,0.0
2020-05-17 00:00:00+00:00,0.01167577051394675,0.01402809042151396,0.015999412428712317,0.01681343257552628,-0.007568523658504786,0.0,0.0,-0.012697094390136051,0.011087668774686678,0.010018189398659033,0.0,-0.013222985666810072,-0.017008835453614018,-0.013750594143577766,-0.011843462487932655,0.0,-0.0073786010199286215,0.009121805545632055,0.011907143496940248,0.0,0.0,0.007296800093513418,0.008799120016596346,0.008872002579036333,0.014645740709962028,-0.015220785018724436,-0.011871182876493818,0.015081457724543296,0.023740127258422197,0.02404857747814515,0.022478521183971825,0.021255447761707146,0.0,-0.008746413452234177,0.00822980573824221,0.009664691451610509,-0.0071718468439633185,0.0,0.0,0.013816600169340158,0.0,0.0,-0.011996148175818889,0.010194648500974512,0.012290409645104479,0.007444138214901716,0.0,0.0,0.009566877905601907,-0.015172229510027037,-0.01495091027389718,0.01097661388620983,0.011450167034692874,0.012117749918906415,0.019141572862493756,-0.01182877534278672,-0.017427228758357196,-0.011170400347767721,-0.011389541174039435,0.00883655728967125,0.008738654462902609,0.01477759723929025,0.0,-0.011953235792652183,0.013790859925051534,0.014421348306756576,0.014286917717546296,0.013554758528916768,-0.007831334061745758,-0.007643960124636799,-0.0076276596426399414,0.0,0.015480130950747309,0.01177798782889003,0.02714161523019915,0.012811825061529508,0.019830494416721654,0.018807820716845527,0.015032815144647906,0.0,0.0,0.0,0.009432956769208538,0.010154412604485803,0.0,0.0,0.0,0.0,0.014794498536867977,-0.0097025286582374,0.0084906066900666,0.012310910573275949,0.011279597293041496,-0.013172035222671977,-0.014846636248625984,0.010824143124981988,0.014906683105732548,0.01675011415915355,0.01681116268805168,0.0
2020-05-18 00:00:00+00:00,0.011631660284840833,0.013854236250507475,0.015842091553531095,0.016573565662254614,-0.008094558513511789,0.0,0.0,-0.012691832791263888,0.011665487936862123,0.010769843517856576,0.0,-0.012423733778414575,-0.016677044519866728,-0.014006929606893856,-0.011969749659592143,0.0,0.0,0.009563971461459845,0.012416085994831103,0.0,0.00758479301248215,0.00814396300533291,0.009629515476971716,0.009727120551562555,0.01629277756377734,-0.014341629497669737,-0.00981622992893898,0.015127083196857145,0.02409778151006181,0.024393406268121375,0.02285170761725196,0.021645396834657542,0.0,-0.008685972699788635,0.00821894467260451,0.0102088766979912,0.0,0.0,0.0,0.013849728782704337,0.0,0.0,-0.011899570010415503,0.009758156629644093,0.012228592615253012,0.007511165877765579,0.007111075486302315,0.0,0.010544574015910819,-0.014264972266944204,-0.014101329913885352,0.010997184464387227,0.011555876563969744,0.011289803045141052,0.018276802227351716,-0.012275122771229916,-0.016662253229885852,-0.010509775808540423,-0.010656550475001716,0.008502759728830751,0.007334221723255277,0.013207974034668116,0.0,-0.01138770424364227,0.013897283804305837,0.014511177000634725,0.0143792103747779,0.013726691146512465,-0.007880459701212355,-0.007698227056672911,-0.007691619365061306,0.0,0.014750274495952662,0.011522983131080033,0.02642730290509833,0.013371848529334814,0.01955928634112169,0.01742267215677751,0.01522936686957856,0.0,0.0,0.0,0.010141471569684844,0.009915347126182538,0.0,0.0,0.007224168623847723,0.0,0.01596950590096741,-0.008576673648398536,0.008944094321150401,0.012244784912150676,0.013239733870931126,-0.01211118884295299,-0.013015053985445231,0.010990696951998035,0.01487467562210184,0.01584661632921139,0.015966401436370715,0.0
2020-05-19 00:00:00+00:00,0.011516669513575467,0.014421807155458943,0.016153116909718,0.01679667584142265,-0.008600468028851784,0.0,0.0,-0.012334515003137949,0.011633277868305224,0.01070044140545134,0.0,-0.012556681832222888,-0.01701125766699897,-0.013502736395715427,-0.011724265375955077,0.0,0.0,0.009312203641228688,0.012143433720390163,0.0,0.007285138607888491,0.007842708761273664,0.009322069342839807,0.00941051889665796,0.01669475408148603,-0.014976022746813727,-0.01027309220377501,0.015404428984443622,0.023799911275193132,0.02411010814949926,0.02256996639787734,0.021369684145750596,0.0,-0.008118169956477694,0.008676817889611417,0.009998795193859066,0.0,0.0,0.0,0.013177570558967122,0.0,0.0,-0.013983583565926362,0.008821135163210665,0.01161120946644996,0.007237645272937815,0.007510729059201682,0.0,0.009967366881752754,-0.013165588438336588,-0.01429952119455237,0.011307797671435043,0.012503178272929728,0.012339015935084888,0.01841599597744471,-0.011894551150391184,-0.01693997567786109,-0.010764653896988045,-0.01087393033782888,0.00821584713125163,0.007953365472495772,0.013262929857052567,0.0,-0.011396435763204501,0.01345848359079825,0.01407147174502989,0.013890743039723721,0.013272692550291693,-0.007513185969472844,-0.007334370094836046,-0.007340148869066486,0.0,0.01559939054029049,0.011637331694535902,0.026868501854380576,0.013179123696104838,0.019614713982391646,0.017203312472998028,0.015639913066800477,-0.007094709260219845,0.0,0.0,0.009859203731216619,0.010104017470743017,0.0,0.0,0.0,0.0,0.0151505213232178,-0.007830165322180288,0.008776449997807577,0.012549086509610341,0.013784751762910063,-0.012669929038981061,-0.012540725209867614,0.010976473909470576,0.01537639937940366,0.016688683471221308,0.016073736709246788,0.0
2020-05-20 00:00:00+00:00,0.011934145343957814,0.01434775753556675,0.015824056460170828,0.01640251720625784,-0.008460214703371369,-0.006879851395079949,0.0,-0.012023945123148819,0.011433272908334888,0.010509330625661733,0.0071871683170758776,-0.011940587249441156,-0.016544173467866914,-0.013553925570532234,-0.011313584792285683,0.0,0.0,0.009265391095430106,0.012059586784210565,0.0,0.007348357698940834,0.007896647291853378,0.00935303136955579,0.009447591374467882,0.017695523219673392,-0.014835352380885496,-0.009375053377192945,0.015249644817692594,0.023536284225568537,0.02380883386415196,0.022305688171183616,0.021119891662124413,0.0,-0.008231650370522906,0.008374925111382913,0.00970807625957637,0.0,0.006951931320374039,0.0,0.012913600095378387,0.0,0.0,-0.01353989772984003,0.008685685845185717,0.01086657959233818,0.006960273853870118,0.007629314613286342,0.0,0.00987288169202985,-0.012971094659872683,-0.013941228229044065,0.010863844109714301,0.012378329010857721,0.01203366811719141,0.017693623359245212,-0.011562934716778585,-0.016464093754980223,-0.010215348077253727,-0.010262559006779401,0.00817534275812883,0.007049224400553682,0.012773806621838527,0.0,-0.010878176321582134,0.013296641198452742,0.013921979012013148,0.013693996644580077,0.013134599492686375,-0.0072159462061393564,-0.00704069100072085,-0.0070487992022350045,0.0,0.014963247607714749,0.011396872264812816,0.025569495942096735,0.01271823312332335,0.018286890483560296,0.01703516592788812,0.01520600089261296,0.0,0.0,0.0,0.009824903051642509,0.01006428525865987,0.0,0.0,0.006966801848288334,0.0,0.01519584216993301,-0.007506993788368948,0.008509920006851648,0.012092069267737562,0.014637814260761516,-0.012581894615011897,-0.011079493915710947,0.01064266241932462,0.015307772418182718,0.01666223610634872,0.01574925421505237,0.0
2020-05-21 00:00:00+00:00,0.01210538211078685,0.014708182801862577,0.01623240703638778,0.01681222094205786,-0.009390765567830209,-0.007801482188776765,0.0,-0.012317499733160563,0.01115842170434171,0.010428094824664568,0.0,-0.01201566628631976,-0.017214654952943203,-0.014146601310840137,-0.012432239141619918,0.0,-0.007267008016455171,0.00933645009317213,0.012194030202169949,0.0,0.007799096409873861,0.008365448432674817,0.009870068662807081,0.009968934454136222,0.019373183135548897,-0.016064748801632407,-0.009350667355075722,0.015241110001382487,0.024181516825779813,0.0244731621324573,0.022917270071360976,0.021560077856230278,0.0,-0.009103324138314063,0.008330539416348835,0.00972617215723696,0.0,0.007659478557914085,0.0,0.013967939120947143,0.0,0.0,-0.013654683069533064,0.009551603820338836,0.010911792843188713,0.0,0.007575763009742543,0.0,0.010528022688087856,-0.013234370906773131,-0.014315890787346405,0.010725303568241914,0.013181086536977894,0.01215393185409723,0.01771182539660306,-0.01275385917583105,-0.016712078359176614,-0.010459197209830459,-0.010548761858800146,0.008523849574984067,0.0072333450281068384,0.012980709250347298,0.0,-0.010777149044494087,0.014151454165124706,0.014820011717419031,0.014578249949954592,0.013890769345159374,0.0,0.0,0.0,0.0,0.014936438384848417,0.011693611706999056,0.026322117091589735,0.012817520209425032,0.018337494282475386,0.01840761289012966,0.016277212566194008,0.0,0.0,0.0,0.009868545646099649,0.010117783921120081,0.0,0.0,0.0,0.0,0.016005827532680934,-0.0077553686383003625,0.009108294420994416,0.012033155277301227,0.016188811085123427,-0.0135494404318308,-0.011089419935513345,0.010512042185311075,0.016410147634378733,0.01771327689307995,0.016368325663335678,0.0
2020-05-22 00:00:00+00:00,0.012277117312450578,0.01476511471008775,0.016243657724977018,0.015990211217301667,-0.009840917201198528,-0.008170195957447859,-0.007136357285591376,-0.01255487214365474,0.010777099681409054,0.011563495562790918,0.0,-0.012406553159019597,-0.016817549276721622,-0.014013239239453424,-0.012632546328414925,-0.007293643432418133,0.0,0.009617352499060768,0.011923784811981485,0.0,0.007493617516222965,0.008040103716037719,0.009492105498491818,0.00958825816811286,0.020795331181969186,-0.014521617664681465,-0.008363482693931742,0.015346963122902601,0.022164888125259005,0.022503940564708665,0.02108944129476404,0.019832128124866247,-0.008374853269326611,-0.008378391092361449,0.008648575281082585,0.008659631231337547,-0.007320394118254986,0.0,0.0,0.01424011731129895,-0.006957220474813598,0.0,-0.014279216517464118,0.009953234827393662,0.010973830627942986,0.007027099942142744,0.0070569909131075635,0.0,0.009922184564150335,-0.012245998501680276,-0.01493093371026834,0.009495148763350114,0.014832928238860734,0.01165346545657854,0.01612791667620224,-0.013042213915678669,-0.01532760632672752,-0.009356381148991622,-0.009435127846130617,0.008398210982553741,0.0,0.01259046165463607,0.0,-0.01070522213272291,0.013588776801104487,0.014386561472624026,0.014268110221935661,0.013761958551648011,0.0,0.0,0.0,0.0,0.013608914862412237,0.010866620346518275,0.024417872369498297,0.011505983713642226,0.018398331783982216,0.017827435170715576,0.0164957344602138,-0.007549182818035668,0.0,0.0,0.008651097091935326,0.008605310781623347,0.0,0.0,0.0,0.0,0.01606520504947285,-0.008273254972207635,0.008367561880393145,0.010803903743221308,0.017803540240391488,-0.011949118159809154,-0.01027443607760075,0.010904333672416222,0.016487593303001494,0.017212208586327882,0.014738013128282596,0.0
2020-05-23 00:00:00+00:00,0.011841652286218887,0.014208298138992784,0.015526009774217657,0.015326797502043295,-0.009769798858556448,-0.008321651656558304,-0.00733013641594789,-0.012622028253090528,0.011069298933111663,0.012195669143745546,0.0,-0.01383031464132332,-0.01796147529117805,-0.01416922867832559,-0.013043700519615897,-0.007340553217973203,0.0,0.009667767423826494,0.012001268027805836,0.0,0.0069438173811658364,0.007491543330742104,0.008943416518381795,0.009024106383100337,0.020851439851704186,-0.015239167467213011,-0.007648657942976048,0.014920883717508757,0.022538116076739275,0.02297872454311278,0.021623860244252436,0.020346727449016694,-0.008380111599179492,-0.008821674554233081,0.008048036841058755,0.008649362790159303,-0.007614199378698927,0.0,0.0,0.013162255718751615,0.0,0.006955066747029455,-0.015490833161641269,0.008995209000564714,0.011026793631212091,0.0070788786980381276,0.0071103039341782175,0.0,0.009762593080549616,-0.012138981037711351,-0.014286922240907388,0.009109376971661084,0.01520990036628767,0.012132554945452977,0.017253052039798634,-0.013112021684625372,-0.015347153479746632,-0.009337337422907176,-0.009415257967714957,0.008449964103050673,0.0,0.012546004280017498,0.0,-0.010642271430117159,0.012908210147793994,0.013767828988830132,0.013701134723372253,0.013176757168511109,0.0,0.0,0.0,0.0,0.013744563283095904,0.011068615702295252,0.02448540005786258,0.01270358971801674,0.01834361404019571,0.01742857400734446,0.01710124241911329,-0.007365521468992787,0.0,0.0,0.008707178081740964,0.008871696610510887,0.0,0.0,0.0,0.0,0.017092044966040214,-0.007409529509135411,0.009045753387122542,0.010327458121091572,0.018030962188899907,-0.011937250853077614,-0.009791796943057447,0.010449947944042056,0.016396400929433466,0.017039630321418458,0.014253071645267526,0.0
2020-05-24 00:00:00+00:00,0.01182750851158548,0.014268047018656508,0.01561434324192817,0.015472143448789341,-0.009630683988362143,-0.008134409771961726,-0.0073085620213586295,-0.012611116110027479,0.010884904377712536,0.011990197101164491,0.0,-0.013642174355783162,-0.017806227005607238,-0.014226431122365562,-0.01286756229502393,-0.007242269466109697,0.0,0.009648608794438946,0.011989423346957238,0.0,0.007081625749866913,0.007631736791124697,0.009090670740618815,0.009175109617431763,0.02107964527473366,-0.015334863646536596,-0.007157038372105525,0.015059000717574307,0.02259960829401344,0.023031738733346376,0.02167328434934532,0.020415423988842475,-0.008326171687494967,-0.008979537317009335,0.007608646896104498,0.008535496613027462,-0.007626726560130034,0.0,0.0,0.013209826973012876,-0.007235230251163755,0.0,-0.015525265483648689,0.00893961107861425,0.011008803737240093,0.007042767294402856,0.007072547512166707,0.0,0.009972006698318409,-0.011991878855857015,-0.014294128305962968,0.009391954076675797,0.015296197335527258,0.01222138332391123,0.0173673516159931,-0.01310406594539862,-0.015428153604592704,-0.009391542516878137,-0.009470597691444689,0.008428012120566724,0.0,0.012608633999802912,0.0,-0.010450060822579571,0.013047450315747463,0.013872969467147955,0.013834557629904463,0.013300513689345926,0.0,0.0,0.0,0.0,0.013482754557098046,0.01056950881623802,0.02434581785100976,0.012573663885453137,0.018545269232095027,0.017164103561616115,0.017268344920387712,-0.007392452591915878,0.0,0.0,0.008679094098172552,0.008844704418808065,0.0,0.0,0.0,0.0,0.017344926093216688,-0.007459452952500711,0.009256143166255216,0.010303270830320076,0.017978961303200754,-0.011904477122549089,-0.009309289808479294,0.010495755155414257,0.01649156584455997,0.017181342315337834,0.014332653802329383,0.0
2020-05-25 00:00:00+00:00,0.011704267201592605,0.014048630285910049,0.015411074105283726,0.0150726508877554,-0.009432796753574405,-0.008497005584030371,-0.008050388895984797,-0.013233131078287691,0.01167981536248146,0.012745384580907505,0.006655761497548577,-0.011820203034514979,-0.017343752530698357,-0.013925121549203483,-0.012898459059308118,-0.008228510565360225,0.0,0.010392163503113878,0.012725897984504044,0.0,0.006622508739616275,0.007156355755112101,0.008571469416974287,0.00865027921921599,0.0201882577495141,-0.015502146417728749,-0.0069036014232709345,0.013070625954428636,0.02140758504247345,0.021611360565593585,0.02136713482668838,0.020950561146877936,-0.008486817617159513,-0.009107932334942,0.006664261071987643,0.007507689792474186,-0.00795894127736672,0.0,0.0,0.011980948477046994,-0.007556410657457365,0.0066982062502034005,-0.015146628810830468,0.007918265771562075,0.011826063405099618,0.008030597796955787,0.008108651338546683,0.0,0.008554719089801923,-0.011355820453569485,-0.013929548837968497,0.009193275012618317,0.012935717051909441,0.010267387948829067,0.01567664716734759,-0.013824453437185972,-0.013780327730397546,-0.007967951741487846,-0.00797063944231142,0.009143513550196268,0.0,0.011823781259604437,0.0,-0.010144664027421868,0.012103365500855116,0.012914072296383621,0.012919805270203488,0.012671086323051365,0.0,0.0,0.0,0.006702817370003743,0.0134386345639348,0.010445761540896378,0.024651296370147752,0.013310991653032844,0.0175532688548998,0.015642226988798906,0.015835531129627937,-0.007743232021528279,0.0,0.006911559190839784,0.009580580984740617,0.009730265032088604,0.0,0.0,0.0,0.0,0.015524320788888473,-0.007171250406128454,0.008888875966203783,0.009950875385312178,0.0174084147609425,-0.011669905468175094,-0.008749725993760595,0.00935323447272955,0.014318272283047627,0.015144814200984427,0.012703268546393975,-0.007535784566563788
2020-05-26 00:00:00+00:00,0.011841324158064184,0.014294974736083177,0.015695659440870785,0.015355382300692954,-0.009932908391483825,-0.008957739992956227,-0.008196618124640214,-0.013331416283181848,0.011584871370051885,0.012693954644697353,0.0,-0.013051836170185122,-0.017665631752805232,-0.013883948688249223,-0.013063572045764154,-0.008062610726953712,0.0,0.010294338258185393,0.012684156173190738,0.0,0.0,0.007118616706338901,0.008586961067119104,0.008657044921125573,0.020548375237267397,-0.016047185105600346,-0.007129544023838677,0.013768873510676188,0.022341988427474757,0.022436323306009996,0.022468662373172323,0.0212633937994361,-0.008175262721208262,-0.008916619074255217,0.007736567019319672,0.008591154921155496,-0.008188358430565814,0.0,0.0,0.012748023831497392,-0.008315541872789427,0.0,-0.01611901910101447,0.008498737736592956,0.011756180500476093,0.007729100044884769,0.007806656111429482,0.0,0.0092366778966048,-0.01161830133556278,-0.013886634632916449,0.009842931758682182,0.01396231517171165,0.011435867167518026,0.017179537433879587,-0.013798621466283365,-0.014986763201413698,-0.008951191833377389,-0.008943982106031739,0.009031660272417242,0.0,0.011993554341820277,0.0,-0.010803911628386134,0.012585596518927874,0.013402095094994916,0.01346428957419929,0.013027856633193892,0.0,0.0,0.0,0.0,0.013857434475902737,0.011013582156767758,0.02514677823675076,0.01331479516897189,0.01760327677727125,0.016581964546932025,0.016151636352261876,-0.007963395170945096,0.0,0.0,0.009381328885842019,0.009542709658647432,0.0,0.0,0.0,0.0,0.016463433436967247,-0.007331673228381439,0.009997766886009413,0.010650329603911012,0.017872971494905257,-0.012051592113391798,-0.009053493887293249,0.009795657431190328,0.01504172496646031,0.01619789302597946,0.013986795191285177,-0.00730884613470659
2020-05-27 00:00:00+00:00,0.01214063303593364,0.014581128534518328,0.015987315936059097,0.01566676666487787,-0.009783637410775595,-0.008798492023592924,-0.00802253230058415,-0.013313686505193306,0.011700947565163683,0.01278515972530285,0.0,-0.013056948441658025,-0.017607786769498496,-0.013529500860207322,-0.012667808884064942,-0.008157535707578607,0.0,0.010385746828105688,0.012772279355266068,0.0,0.0,0.007333684834077493,0.008800130096857543,0.00887413675833042,0.020378132291866302,-0.01656369798875418,0.0,0.014432865201896405,0.022132696070878814,0.022278442568689962,0.021968008622571308,0.021235782373845994,-0.008018104404961666,-0.008779843941158473,0.007859270212101536,0.008212651734574722,-0.008383949917063606,0.0,0.0,0.012575352309838037,-0.008415730678920456,0.0,-0.015755783360602422,0.008551486159047952,0.011882490535086944,0.007762382962531724,0.007874703077599757,0.0,0.009197753296851852,-0.011563644117949658,-0.014090375259748638,0.010233832250839304,0.014566146941303093,0.011855455853150395,0.01758515714911747,-0.013747294761614761,-0.014914633730394006,-0.009071989537038541,-0.008990693114217598,0.009121447598459438,0.0,0.011656588037094679,0.0,-0.011158055925691888,0.012849821500262154,0.013662003507977041,0.013744341083749542,0.013160912301368323,0.0,0.0,0.0,0.0,0.014143226376721128,0.0115305127854544,0.025515889486648402,0.01315128107377225,0.017203123131582444,0.016619404257927378,0.015915881568436194,-0.008242735560624928,0.0,0.0,0.009478034273420501,0.009638778000920997,0.0,0.0,0.0,0.0,0.01641738896925687,-0.00723327013651519,0.009844412103998237,0.011029099947059643,0.017832669381852555,-0.012470832909207627,-0.009044766021196672,0.010861324389796161,0.015497629588961125,0.016458847454542052,0.014398741541341898,-0.007274772424298494
